"protein","mi_median_ctrl","sel_freq_ctrl","mi_median_als","sel_freq_als","mi_median_nonals","sel_freq_nonals","mi_full_ctrl","mi_full_als","mi_full_nonals","delta_mi_median","delta_sel_freq","high_ctrl","high_als","high_nonals","category"
"O75781",0.0624340049875265,0,0.0159941395799561,0,0.13577178734531,0,0.0134027126797496,0.00957538494057086,0.0909070138847079,-0.18221165275288,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P15498",0.0624244768349331,0,0.0145569879227119,0,0.115188728561169,0,0.0331214715477191,0.00329205601903126,0.052683167897192,-0.16305621747339,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96BF3",0.0624189222769498,0.02,0.0224194174709598,0,0.114318983579788,0,0.0279624186245897,0.0123862594902913,0.0461878409453564,-0.154318488385778,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.181",0.0624140070187145,0,0.0198033061165099,0,0.138784229160633,0.01,0.0244950709482894,0.00674143280833794,0.0909070138847079,-0.181394930062837,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q16527",0.0624086951428704,0,0.0143521618157512,0,0.108604167663512,0.01,0.0234088549443339,0.0037787809363472,0.0396925139935216,-0.156660700990631,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UHA7",0.0624054083868986,0,0.0305893199163303,0.05,0.0989075244144518,0,0.0288995731543289,0.0208167227985547,0.0608338627106015,-0.13072361288502,0.05,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P06401",0.0624016674677534,0,0.012317836083052,0,0.115903265931063,0.01,0.0331214715477191,0.00229496181293332,0.0396925139935216,-0.165987097315765,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96BW5",0.0623997268037868,0.01,0.0231378399449527,0.03,0.158184943530732,0.02,0.070606647252299,0.0118141840508024,0.105553035649953,-0.197446830389566,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P78314",0.0623969846109125,0.01,0.0136830034918518,0,0.118447074985704,0,0.0210277232719887,0.00414344032360381,0.11095455096676,-0.167161056104765,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P34096",0.0623876633774505,0,0.016992938874866,0.01,0.111772732366062,0,0.0129571941592119,0.0116551938412117,0.0461878409453567,-0.157167456868647,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P25440.1",0.0623790618893429,0,0.0314863385158231,0.09,0.106700187892249,0,0.0368181094077671,0.0375281467113378,0.0014686680060052,-0.137592911265769,0.09,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O95157",0.0623763443997345,0.01,0.0206497324338288,0.02,0.137057775788759,0,0.0363426333956829,0.0127173893172183,0.179048023237449,-0.178784387754664,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9P021",0.0623605362693704,0.01,0.0128424866758516,0,0.152505159203561,0.01,0.0291930988155276,0.00419278238525056,0.152505159203561,-0.202023208797079,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y2V2",0.0623584602687144,0.01,0.0141777889109409,0,0.112631093232018,0,0.0610759809997989,0.00894374400730902,0.0396925139935216,-0.160811764589791,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O00559.1",0.0623578595806247,0.01,0.0209684342991778,0.01,0.112827624694376,0,0.034041243736143,0.0165376954246286,0.0909070138847079,-0.154217049975823,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N423.1",0.0623549223050266,0.02,0.0208644653743757,0.02,0.127833523346262,0.02,0.0244950709482894,0.0155760694985427,0.0461878409453564,-0.169323980276913,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q969J5",0.0623517845444579,0.02,0.0159808476960095,0,0.152505159203561,0.01,0.0393026717623903,0.0112363382053848,0.107785986264209,-0.198876096052009,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P07910",0.0623423197463346,0.01,0.0101303433761593,0,0.139721688799955,0,0.0331214715477191,0.00234307952574841,0.107785986264209,-0.19193366517013,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P20933",0.0623414186005775,0.01,0.0121782170595397,0,0.14130597115123,0.02,0.0372636279283047,0.00336435954018999,0.0963085292015153,-0.191469172692268,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6UW15.1",0.0623266907366775,0,0.0149283957384871,0,0.133106854499622,0,0.0411434384834357,0.00615859796659546,0.0909070138847079,-0.180505149497812,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96CD2",0.0623227126435064,0.03,0.0149925951740046,0,0.103736961138735,0,0.0460864298348125,0.0105420109982366,0.0844116869328726,-0.151067078608237,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H3Q1",0.0623206509663521,0.01,0.0376222694160173,0.08,0.122848884132493,0.01,0.0210277232719887,0.0263056649580449,0.0461878409453567,-0.147547265682828,0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P61587",0.0623170309346039,0.01,0.0140851153033075,0.01,0.145506764509995,0,0.0427855259740446,0.00497730756763382,0.11095455096676,-0.193738680141292,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8NFH5",0.0623135707762796,0,0.0188231262042737,0.01,0.106807327323742,0,0.0362073694158953,0.0119970523220791,0.0909070138847075,-0.150297771895748,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q99LC4.170",0.0623118881708691,0,0.0129366006288241,0.01,0.154170353386305,0.06,0.033072909370659,0.00461492986823098,0.0580846832139994,-0.20354564092835,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P17181.1",0.0623109187314226,0,0.0313140161142444,0.07,0.131288370322244,0,0.0492208898800492,0.0292539805666472,0.0909070138847079,-0.162285272939422,0.07,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q13586.1",0.0623075528360799,0,0.0173458368443231,0,0.129680175355898,0,0.0291930988155276,0.0122673296159785,0.0461878409453564,-0.174641891347655,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P01568",0.0623072448322819,0,0.0207629104809401,0.02,0.147244876746701,0.02,0.0189246107254895,0.00989581114424709,0.066235378027409,-0.188789211098043,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P08949",0.0623038191193934,0,0.0210304959128944,0.03,0.126253496212174,0,0.0271054928043819,0.0184785073866491,0.0461878409453564,-0.167526819418673,0.03,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P45381",0.0622945324147837,0,0.0116452551843007,0.01,0.141133123195464,0,0.0113151066686039,0.00494127861174665,0.0909070138847079,-0.191782400425947,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O15031.1",0.0622867131528313,0,0.0308049045451333,0.04,0.104692165681088,0,0.033072909370659,0.0230516328318378,0.052683167897192,-0.136173974288786,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P33261",0.0622765157190646,0.01,0.0194651712971192,0.03,0.135110187050191,0.01,0.0424371318076271,0.00801507474093244,0.117449877918595,-0.177921531472136,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P01148",0.062261624181754,0.02,0.0128146144675587,0,0.122306562077395,0.01,0.0147824543449038,0.00353236818837654,0.10778598626421,-0.17175357179159,-0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P05026",0.0622552973623116,0,0.0364688896033714,0.11,0.140314941796162,0,0.0130057563362729,0.0207148023239205,0.0963085292015153,-0.166101349555102,0.11,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P0DTE4",0.0622516466183265,0,0.0137019722678673,0,0.133216033600099,0.01,0.0189731729025495,0.00449058265031876,0.0396925139935216,-0.181765707950558,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q86U17",0.0622509832722935,0,0.0156147651108043,0,0.142195008952354,0,0.029193098815528,0.00904477232905609,0.105553035649953,-0.188831227113843,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9BSV6",0.062247587780845,0,0.0116245502325012,0,0.106526320101991,0,0.0426190821585126,0.00678951812547934,0.0909070138847079,-0.157149357650335,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9H1D9",0.0622451080334676,0,0.0185530636705185,0,0.181629502655832,0.12,0.0244950709482894,0.00753471197337063,0.122851393235403,-0.225321547018782,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O15075",0.0622419431968217,0,0.0124750471548682,0,0.103161887488963,0,0.0189731729025495,0.00262462598526891,0.0396925139935216,-0.152928783530917,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N302",0.062239209864533,0,0.0161791821619099,0,0.172552696285613,0.05,0.0244950709482894,0.00964685931504583,0.164402001472204,-0.218612723988236,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N5H7",0.0622297191742929,0,0.013440436843424,0,0.105553035649953,0,0.0147824543449038,0.00477444782154146,0.0461878409453564,-0.154342317980822,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q96JH7",0.0622201538546858,0,0.0174049828700447,0.01,0.111788551766875,0,0.0372636279283047,0.00678951812547934,0.0014686680060052,-0.156603722751516,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"A2RU49",0.0622197426911655,0,0.0208371618556045,0.04,0.122030702733191,0.01,0.0244950709482894,0.0117362402918144,0.0909070138847079,-0.163413283568752,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8WW52",0.0622170850988544,0,0.0266930888727743,0.04,0.126253496212174,0,0.048007592030427,0.0201615705133213,0.117449877918595,-0.161777492438254,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q6UWP2",0.0622064713879962,0,0.0256274350234853,0.04,0.153202813419873,0,0.0569338246192137,0.0150658850390171,0.119682828532852,-0.189781849784384,0.04,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9UJ37",0.0621886077306189,0,0.016771755826867,0.01,0.165399198539312,0,0.0134027126797496,0.0149851542310442,0.152505159203561,-0.210816050443064,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O75509.1",0.0621856961789204,0,0.0129760834393591,0,0.129642734100633,0,0.034763559038328,0.00823810485350895,0.0909070138847079,-0.178852346840194,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9BWK5",0.0621836922422561,0.01,0.0154541581338503,0,0.137636171250611,0.06,0.0291930988155276,0.0037787809363472,0.127833523346262,-0.184365705359016,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P55199",0.0621809816252978,0,0.0120117695498136,0,0.166977313178548,0.04,0.0289307529900733,0.00184010080288566,0.164402001472204,-0.217146525254032,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8IWQ3",0.0621793100644732,0,0.0124779725823281,0,0.149691887625235,0.04,0.029193098815528,0.010807763659451,0.153440773291855,-0.19939322510738,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P78509",0.0621718073243511,0.01,0.0233817704238521,0.01,0.159737643279114,0.08,0.0244950709482894,0.0124743986580937,0.102803856153351,-0.198527680179613,-0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q9Y5J6",0.0621700763298134,0,0.0217406235517112,0.01,0.108187179116358,0,0.034763559038328,0.013175900953911,0.0461878409453567,-0.14861663189446,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8NC42",0.062162649298644,0,0.0121285837477965,0.01,0.116982070874448,0.01,0.0386433695934589,0.00400273893343384,0.0461878409453567,-0.167016136425296,0.01,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O00391",0.0621602311198095,0,0.0153074168976914,0.02,0.140899517977419,0,0.0400871799710267,0.00262462598526891,0.102803856153351,-0.187752332199537,0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"O14960",0.0621576786390849,0.01,0.0152996277559907,0,0.118447074985704,0.02,0.0244950709482894,0.00972627784969937,0.0461878409453564,-0.165305125868798,-0.02,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q13838",0.0621542772320383,0.03,0.0180525836367742,0,0.106544065005021,0,0.0279624186245897,0.00742752959275794,0.0461878409453567,-0.150645758600285,-0.06,FALSE,FALSE,FALSE,"low_or_nonspecific"
"Q8N5Z5",0.0621540062319383,0,0.0191434170117537,0,0.147960159201681,0,0.0320850104524197,0.0102150008408692,0.0580846832139994,-0.190970748421866,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P0C6S8",0.0621528045830149,0,0.0125887962310818,0,0.127277114997263,0.02,0.0477452462049728,0.00387359268862886,0.0580846832139994,-0.176841123349196,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
"P35557",0.0621435409371358,0.01,0.0187587670106746,0.02,0.137236791456565,0.05,0.0288995731543289,0.00601213540906631,0.122432008029455,-0.180621565383026,0,FALSE,FALSE,FALSE,"low_or_nonspecific"
